timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-08T13:09:58,PetClinic-OwnerAPITest,659e16df-85f7-458a-85f3-f79b320dda75,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.052911200007657,1.1008766727605495e-05,1.560882650499491e-06,0.0,0.0,10.0,0.0,0.0,1.947265249998761e-05,1.947265249998761e-05,0.0,North Macedonia,MKD,grad skopje,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,16,AMD Ryzen 7 7735HS with Radeon Graphics,0,,21.4314,41.9965,13.305305480957031,machine,0.0,0,72.3,9.618914286295572,N,1.0,0.0
2026-05-08T13:11:03,PetClinic-OwnerAPITest,500fd2a6-1e36-4ae9-b727-3925d4ba5e76,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.960798399988562,1.0885548214478696e-05,1.5638361562800878e-06,0.0,0.0,10.0,0.0,0.0,1.9254699722255783e-05,1.9254699722255783e-05,0.0,North Macedonia,MKD,grad skopje,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,16,AMD Ryzen 7 7735HS with Radeon Graphics,0,,21.4314,41.9965,13.305305480957031,machine,0.0,0,74.05,9.852804819742838,N,1.0,0.0
2026-05-08T13:12:56,PetClinic-OwnerAPITest,25bde87f-d57d-46c9-b579-51e2e1557365,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.031234099995345,9.42589526588445e-06,1.5628468584715896e-06,0.0,0.0,10.0,0.0,0.0,1.6672819722265962e-05,1.6672819722265962e-05,0.0,North Macedonia,MKD,grad skopje,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,16,AMD Ryzen 7 7735HS with Radeon Graphics,0,,21.4314,41.9965,13.305305480957031,machine,0.0,0,71.6,9.523918914794924,N,1.0,0.0
2026-05-08T13:13:49,PetClinic-OwnerAPITest,348a55b6-0719-494d-809b-994ddf9dd657,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.8384997000102885,1.0692706051219813e-05,1.5636040828083571e-06,0.0,0.0,10.0,0.0,0.0,1.891359444448932e-05,1.891359444448932e-05,0.0,North Macedonia,MKD,grad skopje,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,16,AMD Ryzen 7 7735HS with Radeon Graphics,0,,21.4314,41.9965,13.305305480957031,machine,0.0,0,71.83333333333333,9.557504653930664,N,1.0,0.0
2026-05-08T13:14:44,PetClinic-OwnerAPITest,60bfdd4b-adec-46d7-9635-2b8d2d02d9d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.977079499978572,1.0910261957043668e-05,1.5637290584229656e-06,0.0,0.0,10.0,0.0,0.0,1.9298414166648098e-05,1.9298414166648098e-05,0.0,North Macedonia,MKD,grad skopje,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,16,AMD Ryzen 7 7735HS with Radeon Graphics,0,,21.4314,41.9965,13.305305480957031,machine,16.666666666666668,0,72.0,9.577585856119793,N,1.0,0.0
2026-05-08T13:15:42,PetClinic-OwnerAPITest,1f2900d4-43d7-4940-92f4-9c90728189e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.259497199993348,1.2914374176850881e-05,1.5635787341705597e-06,0.0,0.0,10.0,0.0,0.0,2.2843350833298042e-05,2.2843350833298042e-05,0.0,North Macedonia,MKD,grad skopje,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,16,AMD Ryzen 7 7735HS with Radeon Graphics,0,,21.4314,41.9965,13.305305480957031,machine,12.5,0,73.25,9.745491981506348,N,1.0,0.0
