timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-17T00:51:08,codecarbon,b7f75e83-ff43-4163-872c-7d310cf90f6f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.051520900000469,1.7717551313543723e-05,2.20052230300274e-06,4.945336900714286,0.0,10.0,1.037049758690131e-05,0.0,2.0968863888912083e-05,3.133936147581339e-05,0.0,North Macedonia,MKD,grad skopje,,,Windows-10-10.0.26200-SP0,3.11.6,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,21.4314,41.9965,15.697891235351562,machine,0.0,0,76.3,11.976452509562174,N,1.0,0.0
2026-04-17T23:12:27,codecarbon,d628c94d-fd23-4e68-ad0c-8e4713f30f2a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.769570099975681,1.4788043431750504e-05,2.184487820253701e-06,5.032044072000001,0.0,10.0,8.756961440471742e-06,0.0,1.7400594444431287e-05,2.615755588490303e-05,0.0,North Macedonia,MKD,grad skopje,,,Windows-10-10.0.26200-SP0,3.11.6,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,21.4314,41.9965,15.697891235351562,machine,0.0,0,75.54,11.855140686035156,N,1.0,0.0
2026-04-17T23:12:52,codecarbon,9d26a17d-d976-499d-bbfe-18b22d2dac4f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.479630399990128,1.1435683073293691e-05,2.0869442350188972e-06,4.6307468182500005,0.0,10.0,6.402559435514893e-06,0.0,1.3825236111087078e-05,2.022779554660197e-05,0.0,North Macedonia,MKD,grad skopje,,,Windows-10-10.0.26200-SP0,3.11.6,3.2.6,20,12th Gen Intel(R) Core(TM) i7-12700H,0,,21.4314,41.9965,15.697891235351562,machine,0.0,0,75.5,11.845167795817057,N,1.0,0.0
