timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-23T22:13:10,PetClinic-API-Tests,d786f4d8-0371-46f8-8230-ecdf2224ef0a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.031224999998813,1.4135949039068053e-05,1.5652305239953509e-06,0.0,0.0,10.0,0.0,0.0,2.5004110833328416e-05,2.5004110833328416e-05,0.0,North Macedonia,MKD,grad skopje,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,16,AMD Ryzen 7 7735HS with Radeon Graphics,0,,21.4314,41.9965,13.305305480957031,machine,0.0,0,74.65,9.93288278579712,N,1.0,0.0
